"names.preds.","preds"
"1328",1095.53921568627
"1329",801.785837651123
"1330",801.785837651123
"1331",801.785837651123
"1332",1095.53921568627
"1333",801.785837651123
"1334",801.785837651123
"1335",1095.53921568627
"1336",1095.53921568627
"1337",801.785837651123
"1338",801.785837651123
"1339",14338.8571428571
"1340",1095.53921568627
"1341",1095.53921568627
"1342",1095.53921568627
"1343",1095.53921568627
"1344",3912.94897959184
"1345",1095.53921568627
"1346",1095.53921568627
"1347",26758.7
"1348",26758.7
"1349",1095.53921568627
"1350",1095.53921568627
"1351",801.785837651123
"1352",1095.53921568627
"1353",801.785837651123
"1354",1095.53921568627
"1355",1095.53921568627
"1356",801.785837651123
"1357",1095.53921568627
"1358",801.785837651123
"1359",801.785837651123
"1360",1095.53921568627
"1361",801.785837651123
"1362",801.785837651123
"1363",801.785837651123
"1364",801.785837651123
"1365",10699.3333333333
"1366",801.785837651123
"1367",801.785837651123
"1368",801.785837651123
"1369",801.785837651123
"1370",801.785837651123
"1371",801.785837651123
"1372",801.785837651123
"1373",801.785837651123
"1374",801.785837651123
"1375",801.785837651123
"1376",1095.53921568627
"1377",801.785837651123
"1378",801.785837651123
"1379",801.785837651123
"1380",1095.53921568627
"1381",14338.8571428571
"1382",801.785837651123
"1383",801.785837651123
"1384",801.785837651123
"1385",801.785837651123
"1386",801.785837651123
"1387",801.785837651123
"1388",801.785837651123
"1389",801.785837651123
"1390",801.785837651123
"1391",14338.8571428571
"1392",1095.53921568627
"1393",801.785837651123
"1394",1095.53921568627
"1395",1095.53921568627
"1396",801.785837651123
"1397",801.785837651123
"1398",801.785837651123
"1399",801.785837651123
"1400",1095.53921568627
"1401",801.785837651123
"1402",801.785837651123
"1403",1095.53921568627
"1404",1095.53921568627
"1405",1095.53921568627
"1406",1095.53921568627
"1407",1095.53921568627
"1408",1095.53921568627
"1409",1095.53921568627
"1410",801.785837651123
"1411",801.785837651123
"1412",801.785837651123
"1413",801.785837651123
"1414",801.785837651123
"1415",801.785837651123
"1416",801.785837651123
"1417",801.785837651123
"1418",801.785837651123
"1419",801.785837651123
"1420",801.785837651123
"1421",801.785837651123
"1422",801.785837651123
"1423",3214.81927710843
"1424",10699.3333333333
"1425",801.785837651123
"1426",10699.3333333333
"1427",801.785837651123
"1428",801.785837651123
"1429",3214.81927710843
"1430",801.785837651123
"1431",3214.81927710843
"1432",801.785837651123
"1433",21638
"1434",801.785837651123
"1435",3582
"1436",801.785837651123
"1437",801.785837651123
"1438",801.785837651123
"1439",801.785837651123
"1440",3214.81927710843
"1441",801.785837651123
"1442",801.785837651123
"1443",10699.3333333333
"1444",801.785837651123
"1445",801.785837651123
"1446",801.785837651123
"1447",3582
"1448",3644.83333333333
"1449",801.785837651123
"1450",801.785837651123
"1451",801.785837651123
"1452",801.785837651123
"1453",801.785837651123
"1454",801.785837651123
"1455",801.785837651123
"1456",801.785837651123
"1457",801.785837651123
"1458",10699.3333333333
"1459",3214.81927710843
"1460",10699.3333333333
"1461",10699.3333333333
"1462",6769.82926829268
"1463",10699.3333333333
"1464",3582
"1465",801.785837651123
"1466",801.785837651123
"1467",3582
"1468",3214.81927710843
"1469",801.785837651123
"1470",801.785837651123
"1471",801.785837651123
"1472",801.785837651123
"1473",801.785837651123
"1474",801.785837651123
"1475",801.785837651123
"1476",801.785837651123
"1477",801.785837651123
"1478",801.785837651123
"1479",10699.3333333333
"1480",801.785837651123
"1481",3214.81927710843
"1482",3214.81927710843
"1483",3214.81927710843
"1484",801.785837651123
"1485",3214.81927710843
"1486",3214.81927710843
"1487",801.785837651123
"1488",801.785837651123
"1489",3214.81927710843
"1490",3214.81927710843
"1491",3214.81927710843
"1492",3214.81927710843
"1493",3214.81927710843
"1494",801.785837651123
"1495",10699.3333333333
"1496",801.785837651123
"1497",801.785837651123
"1498",801.785837651123
"1499",801.785837651123
"1500",801.785837651123
"1501",10699.3333333333
"1502",801.785837651123
"1503",801.785837651123
"1504",801.785837651123
"1505",801.785837651123
"1506",801.785837651123
"1507",801.785837651123
"1508",801.785837651123
"1509",801.785837651123
"1510",801.785837651123
"1511",801.785837651123
"1512",801.785837651123
"1513",801.785837651123
"1514",801.785837651123
"1515",3644.83333333333
"1516",801.785837651123
"1517",3214.81927710843
"1518",801.785837651123
"1519",801.785837651123
"1520",801.785837651123
"1521",801.785837651123
"1522",801.785837651123
"1523",801.785837651123
"1524",801.785837651123
"1525",801.785837651123
"1526",801.785837651123
"1527",801.785837651123
"1528",801.785837651123
"1529",801.785837651123
"1530",801.785837651123
"1531",801.785837651123
"1532",801.785837651123
"1533",801.785837651123
"1534",801.785837651123
"1535",801.785837651123
"1536",3214.81927710843
"1537",801.785837651123
"1538",6769.82926829268
"1539",801.785837651123
"1540",801.785837651123
"1541",801.785837651123
"1542",801.785837651123
"1543",801.785837651123
"1544",801.785837651123
"1545",801.785837651123
"1546",801.785837651123
"1547",801.785837651123
"1548",801.785837651123
"1549",801.785837651123
"1550",801.785837651123
"1551",3644.83333333333
"1552",13593.7
"1553",3644.83333333333
"1554",801.785837651123
"1555",801.785837651123
"1556",3214.81927710843
"1557",3214.81927710843
"1558",6769.82926829268
"1559",801.785837651123
"1560",801.785837651123
"1561",10699.3333333333
"1562",3214.81927710843
"1563",801.785837651123
"1564",3644.83333333333
"1565",3214.81927710843
"1566",3214.81927710843
"1567",3214.81927710843
"1568",6769.82926829268
"1569",3214.81927710843
"1570",3582
"1571",801.785837651123
"1572",6769.82926829268
"1573",13593.7
"1574",3214.81927710843
"1575",3214.81927710843
"1576",6769.82926829268
"1577",13593.7
"1578",3214.81927710843
"1579",801.785837651123
"1580",3214.81927710843
"1581",13593.7
"1582",801.785837651123
"1583",6769.82926829268
"1584",3214.81927710843
"1585",3214.81927710843
"1586",6769.82926829268
"1587",3214.81927710843
"1588",3214.81927710843
"1589",801.785837651123
"1590",801.785837651123
"1591",801.785837651123
"1592",801.785837651123
"1593",3214.81927710843
"1594",801.785837651123
"1595",10699.3333333333
"1596",3582
"1597",3582
"1598",801.785837651123
"1599",3214.81927710843
"1600",3214.81927710843
"1601",6769.82926829268
"1602",6769.82926829268
"1603",3214.81927710843
"1604",3214.81927710843
"1605",6769.82926829268
"1606",3214.81927710843
"1607",3214.81927710843
"1608",6769.82926829268
"1609",3214.81927710843
"1610",3912.94897959184
"1611",6769.82926829268
"1612",3214.81927710843
"1613",801.785837651123
"1614",3214.81927710843
"1615",3214.81927710843
"1616",801.785837651123
"1617",801.785837651123
"1618",801.785837651123
"1619",801.785837651123
"1620",801.785837651123
"1621",3214.81927710843
"1622",3582
"1623",3214.81927710843
"1624",3214.81927710843
"1625",3214.81927710843
"1626",3214.81927710843
"1627",3214.81927710843
"1628",3214.81927710843
"1629",801.785837651123
"1630",21638
"1631",801.785837651123
"1632",801.785837651123
"1633",801.785837651123
"1634",801.785837651123
"1635",3214.81927710843
"1636",3912.94897959184
"1637",3214.81927710843
"1638",6769.82926829268
"1639",1095.53921568627
"1640",3214.81927710843
"1641",3912.94897959184
"1642",3912.94897959184
"1643",3214.81927710843
"1644",801.785837651123
"1645",3912.94897959184
"1646",3214.81927710843
"1647",3582
"1648",6769.82926829268
"1649",6769.82926829268
"1650",801.785837651123
"1651",3214.81927710843
"1652",6769.82926829268
"1653",801.785837651123
"1654",3214.81927710843
"1655",801.785837651123
"1656",3214.81927710843
"1657",801.785837651123
"1658",3214.81927710843
"1659",6769.82926829268
"1660",801.785837651123
"1661",801.785837651123
"1662",801.785837651123
"1663",801.785837651123
"1664",801.785837651123
"1665",3214.81927710843
"1666",801.785837651123
"1667",801.785837651123
"1668",6769.82926829268
"1669",3214.81927710843
"1670",801.785837651123
"1671",10699.3333333333
"1672",801.785837651123
"1673",801.785837651123
"1674",3644.83333333333
"1675",801.785837651123
"1676",3214.81927710843
"1677",801.785837651123
"1678",801.785837651123
"1679",801.785837651123
"1680",801.785837651123
"1681",3582
"1682",801.785837651123
"1683",3644.83333333333
"1684",6769.82926829268
"1685",13593.7
"1686",6769.82926829268
"1687",10699.3333333333
"1688",3644.83333333333
"1689",10699.3333333333
"1690",801.785837651123
"1691",3214.81927710843
"1692",6769.82926829268
"1693",801.785837651123
"1694",801.785837651123
"1695",801.785837651123
"1696",801.785837651123
"1697",801.785837651123
"1698",801.785837651123
"1699",801.785837651123
"1700",801.785837651123
"1701",801.785837651123
"1702",801.785837651123
"1703",3214.81927710843
"1704",801.785837651123
"1705",801.785837651123
"1706",801.785837651123
"1707",801.785837651123
"1708",13593.7
"1709",6769.82926829268
"1710",801.785837651123
"1711",801.785837651123
"1712",3644.83333333333
"1713",801.785837651123
"1714",3214.81927710843
"1715",6769.82926829268
"1716",3214.81927710843
"1717",3214.81927710843
"1718",3214.81927710843
"1719",6769.82926829268
"1720",801.785837651123
"1721",801.785837651123
"1722",6769.82926829268
"1723",3214.81927710843
"1724",3214.81927710843
"1725",3214.81927710843
"1726",6769.82926829268
"1727",801.785837651123
"1728",6769.82926829268
"1729",6769.82926829268
"1730",801.785837651123
"1731",801.785837651123
"1732",801.785837651123
"1733",3214.81927710843
"1734",801.785837651123
"1735",6769.82926829268
"1736",3214.81927710843
"1737",801.785837651123
"1738",3214.81927710843
"1739",801.785837651123
"1740",3214.81927710843
"1741",6769.82926829268
"1742",3214.81927710843
"1743",801.785837651123
"1744",801.785837651123
"1745",801.785837651123
"1746",3214.81927710843
"1747",3214.81927710843
"1748",3214.81927710843
"1749",801.785837651123
"1750",801.785837651123
"1751",801.785837651123
"1752",3582
"1753",801.785837651123
"1754",801.785837651123
"1755",801.785837651123
"1756",801.785837651123
"1757",801.785837651123
"1758",801.785837651123
"1759",801.785837651123
"1760",801.785837651123
"1761",801.785837651123
"1762",10699.3333333333
"1763",6769.82926829268
"1764",6769.82926829268
"1765",801.785837651123
"1766",801.785837651123
"1767",3644.83333333333
"1768",10699.3333333333
"1769",3644.83333333333
"1770",801.785837651123
"1771",3582
"1772",801.785837651123
"1773",3644.83333333333
"1774",801.785837651123
"1775",801.785837651123
"1776",6769.82926829268
"1777",801.785837651123
"1778",3214.81927710843
"1779",3214.81927710843
"1780",3214.81927710843
"1781",3214.81927710843
"1782",3214.81927710843
"1783",3214.81927710843
"1784",3214.81927710843
"1785",3214.81927710843
"1786",3214.81927710843
"1787",3214.81927710843
"1788",3214.81927710843
"1789",801.785837651123
"1790",3644.83333333333
"1791",801.785837651123
"1792",801.785837651123
"1793",6769.82926829268
"1794",801.785837651123
"1795",801.785837651123
"1796",3644.83333333333
"1797",801.785837651123
"1798",801.785837651123
"1799",3214.81927710843
"1800",801.785837651123
"1801",3214.81927710843
"1802",801.785837651123
"1803",801.785837651123
"1804",801.785837651123
"1805",801.785837651123
"1806",10699.3333333333
"1807",801.785837651123
"1808",801.785837651123
"1809",801.785837651123
"1810",3214.81927710843
"1811",3214.81927710843
"1812",6769.82926829268
"1813",6769.82926829268
"1814",6769.82926829268
"1815",6769.82926829268
"1816",801.785837651123
"1817",3214.81927710843
"1818",3214.81927710843
"1819",3644.83333333333
"1820",801.785837651123
"1821",3644.83333333333
"1822",3644.83333333333
"1823",801.785837651123
"1824",801.785837651123
"1825",801.785837651123
"1826",801.785837651123
"1827",801.785837651123
"1828",801.785837651123
"1829",801.785837651123
"1830",801.785837651123
"1831",801.785837651123
"1832",801.785837651123
"1833",801.785837651123
"1834",801.785837651123
"1835",6769.82926829268
"1836",6769.82926829268
"1837",3214.81927710843
"1838",801.785837651123
"1839",801.785837651123
"1840",801.785837651123
"1841",801.785837651123
